-67	0.4596362	-0.0058052135	0.008572671
-65	0.45967472	-0.0057986984	0.008671529
-63	0.4599292	-0.005866946	0.008672226
-30	0.45993122	-0.0058202934	0.008654756
-29	0.4599117	-0.0057950495	0.008590631
-24	0.4600306	-0.0058055236	0.008542364
-21	0.46000978	-0.005753278	0.008461856
-19	0.45976153	-0.0056956047	0.008435784
-17	0.45976204	-0.005586873	0.008383974
-5	0.45985302	-0.005439051	0.0083808405
2	0.4598606	-0.0053508696	0.008357823
11	0.45988527	-0.0052662734	0.008381771
19	0.45957097	-0.0051828725	0.008405319
28	0.45960078	-0.0051301643	0.008458394
36	0.4598254	-0.005127174	0.008527123
45	0.45981994	-0.005072033	0.008485772
54	0.45980802	-0.0050333785	0.008435227
61	0.45998135	-0.0050249468	0.008382012
69	0.45995754	-0.0050467206	0.008329682
78	0.45992485	-0.005120959	0.008320397
85	0.4599212	-0.005157416	0.008328538
96	0.45940375	-0.005197769	0.008294206
103	0.45937076	-0.0052504446	0.008232343
111	0.4593555	-0.005258766	0.0081959795
121	0.45928946	-0.0052521853	0.008160242
128	0.45926192	-0.005248715	0.008085621
136	0.45884734	-0.005226002	0.008059803
147	0.4588536	-0.005164351	0.008046254
155	0.45884725	-0.0051949085	0.008044408
162	0.45899257	-0.005239137	0.008042075
170	0.45898053	-0.0053127743	0.008046118
178	0.4590153	-0.0054106414	0.008049898
186	0.4589866	-0.0055013597	0.008017901
197	0.45899773	-0.005530899	0.008000717
205	0.45901087	-0.0055385064	0.008039182
213	0.45902225	-0.0055458383	0.008073096
221	0.45914683	-0.00551558	0.008053529
229	0.45915058	-0.005465933	0.00803932
237	0.45904726	-0.0053545036	0.0080654295
248	0.45904848	-0.0053161276	0.0080500785
256	0.4590489	-0.0052982927	0.008042274
264	0.4589565	-0.005327864	0.008085279
273	0.45895746	-0.00542495	0.008134977
279	0.4588847	-0.005540971	0.008138309
287	0.45887652	-0.005645758	0.008167679
298	0.45884514	-0.005645263	0.008215874
305	0.45885196	-0.00563239	0.008227766
313	0.45886013	-0.0056319414	0.008249128
321	0.45884293	-0.0056479815	0.008279541
329	0.45885038	-0.005648406	0.008299555
338	0.4588926	-0.0056456244	0.008333593
348	0.45890558	-0.005658275	0.008374027
355	0.45888162	-0.005631779	0.008297491
365	0.45852053	-0.0056854025	0.008246822
373	0.4585131	-0.0056913346	0.008230028
380	0.45875645	-0.005652223	0.008236149
387	0.4587766	-0.0056031113	0.008265835
399	0.4588958	-0.0055671693	0.008353834
405	0.45890012	-0.0055739307	0.008368697
414	0.45890114	-0.005518252	0.008344247
423	0.4590357	-0.005525833	0.008363463
430	0.45901695	-0.005489228	0.00829607
439	0.45896503	-0.0054581123	0.008214449
449	0.4589362	-0.0054345937	0.008126751
457	0.45896912	-0.005408591	0.008201046
465	0.4587158	-0.005364848	0.008188563
474	0.45872107	-0.005364392	0.008202277
481	0.45869523	-0.005299102	0.008148451
487	0.458675	-0.0052585662	0.008075448
504	0.45847222	-0.0052208626	0.007971119
507	0.45842978	-0.0052005076	0.007849252
516	0.45842162	-0.0051630205	0.0078094453
525	0.45836177	-0.0050529568	0.0076587275
531	0.45833394	-0.004949081	0.007534764
539	0.45801407	-0.0048893793	0.0075104744
549	0.4580043	-0.0048611998	0.0074710203
556	0.458024	-0.004801437	0.0074940277
564	0.4577186	-0.0047866288	0.0074704024
574	0.45773345	-0.004791889	0.007511989
581	0.45762894	-0.004727317	0.0075598457
588	0.45766863	-0.0046471655	0.007625546
600	0.4579159	-0.004654439	0.007571448
608	0.45788658	-0.0046958714	0.0075144423
615	0.45787117	-0.0047141537	0.0074827173
623	0.45849213	-0.0047123083	0.007545977
631	0.4585059	-0.0046683457	0.0075609316
641	0.45852333	-0.004684703	0.0075360737
650	0.45850542	-0.004720865	0.0075065936
658	0.45848918	-0.0047164806	0.0074616056
667	0.45856053	-0.004680266	0.007423094
675	0.45855093	-0.004629838	0.0073730666
