#calibration 1.29977	0.042943	-0.200557
#t	x	y	z
5	1.3203689	0.0145788	-0.20998691
7	1.3206984	0.014561378	-0.21030444
24	1.3210107	0.014563181	-0.21075383
26	1.3213036	0.014517639	-0.21128565
31	1.3215708	0.014379669	-0.21159658
41	1.3217512	0.014382143	-0.21170662
48	1.3219202	0.014408535	-0.21155775
56	1.322148	0.014483884	-0.21133323
65	1.3223532	0.014547116	-0.21116546
73	1.322524	0.01463037	-0.21112926
82	1.3227131	0.014730874	-0.2113692
90	1.3229594	0.014712611	-0.21186723
98	1.3232379	0.014625423	-0.21250817
107	1.3235117	0.014611123	-0.21322152
115	1.3237653	0.014632375	-0.21366866
123	1.3240454	0.014688141	-0.21400644
132	1.3242995	0.0148964	-0.21406583
140	1.3244892	0.015148623	-0.21390682
148	1.32464	0.015375721	-0.21365413
157	1.3247479	0.015578461	-0.21338207
165	1.3248919	0.015770828	-0.21331786
174	1.3251097	0.015918324	-0.21353309
182	1.3253824	0.016009716	-0.21398641
191	1.3256559	0.016064106	-0.21450105
200	1.3259282	0.01615921	-0.21521546
208	1.326212	0.01629894	-0.21588871
216	1.3264343	0.01640678	-0.2161177
224	1.3266168	0.016517898	-0.21616271
233	1.3267514	0.016640276	-0.2158581
241	1.3268031	0.016833132	-0.21553914
250	1.3268435	0.017004803	-0.2153474
258	1.3268838	0.017212987	-0.21545357
267	1.326976	0.017433126	-0.2159275
275	1.3271872	0.01751666	-0.21673837
284	1.3274423	0.017588874	-0.21745497
292	1.3276482	0.017599411	-0.21813962
303	1.3277769	0.017660918	-0.21866164
310	1.327904	0.017704094	-0.21889046
318	1.3280319	0.017749168	-0.21878368
326	1.3280288	0.017646097	-0.21858707
335	1.327996	0.017519968	-0.2184475
344	1.3279345	0.017429981	-0.21837759
351	1.3278793	0.01748417	-0.2183821
360	1.3278172	0.017401837	-0.21860155
368	1.3277519	0.017289829	-0.21905401
376	1.3277664	0.017191892	-0.21963638
385	1.3278106	0.017042449	-0.2202998
393	1.3278294	0.016800232	-0.22090843
401	1.3278022	0.016516855	-0.2212412
410	1.327736	0.016332414	-0.22146818
418	1.3276751	0.016189784	-0.2214363
428	1.3276081	0.016038464	-0.22106595
440	1.3275086	0.015964516	-0.22037077
443	1.3273985	0.015863577	-0.21974428
455	1.3272904	0.015603937	-0.21934286
460	1.3272036	0.01525348	-0.21917537
467	1.3271145	0.014811394	-0.21919529
476	1.3269953	0.014303509	-0.21945092
485	1.32688	0.01377723	-0.21991321
493	1.3267088	0.013266625	-0.22028525
502	1.3264749	0.012838098	-0.22054443
509	1.326224	0.012501476	-0.2206511
518	1.3259318	0.012331076	-0.22071855
527	1.3256211	0.012303856	-0.22088893
536	1.325321	0.012392324	-0.22125113
544	1.3250726	0.012587261	-0.22187522
552	1.3248812	0.0129096145	-0.22280394
560	1.3247584	0.013362641	-0.22397424
570	1.3246256	0.013821125	-0.22522756
578	1.3244117	0.0144120455	-0.2263548
586	1.324193	0.015031636	-0.22731884
594	1.3239688	0.015585719	-0.22796455
603	1.3237103	0.016153643	-0.2282603
611	1.323386	0.016620604	-0.22831085
622	1.3230339	0.017114522	-0.2282792
630	1.3227527	0.017638912	-0.22844537
636	1.3225505	0.018146848	-0.22877581
646	1.3223327	0.018557511	-0.2292097
653	1.322064	0.018907415	-0.22973391
662	1.3217542	0.019043509	-0.23039052
672	1.321445	0.018975986	-0.23106398
680	1.3211966	0.018818155	-0.2318447
687	1.3210093	0.018682709	-0.23264231
695	1.3208326	0.018673284	-0.23347297
704	1.3206552	0.018658819	-0.23436543
712	1.3205034	0.018666063	-0.23505928
720	1.3203533	0.018571133	-0.2355535
729	1.3201654	0.01853669	-0.2358767
737	1.3199909	0.018414615	-0.23619837
746	1.3198254	0.01827852	-0.23663548
754	1.3196667	0.018175492	-0.23727687
762	1.3195449	0.018096332	-0.23793013
772	1.3194588	0.01797662	-0.23865512
779	1.3193597	0.01788298	-0.23915653
788	1.319188	0.017830914	-0.23925261
797	1.318947	0.017829789	-0.23894401
804	1.3186997	0.017759698	-0.23863418
813	1.3184706	0.017659748	-0.23848014
821	1.3182647	0.017586282	-0.2385778
829	1.3180764	0.017519759	-0.23908693
838	1.3179017	0.017412037	-0.23972206
846	1.317788	0.017350776	-0.24025843
855	1.3176749	0.017378297	-0.24053119
863	1.3175068	0.017351484	-0.24054663
871	1.3173214	0.017246133	-0.24049185
880	1.3171417	0.017242013	-0.24023397
888	1.3169477	0.017253183	-0.24000822
898	1.3167629	0.017213799	-0.24002847
905	1.3165901	0.017171176	-0.24029437
914	1.3163623	0.017211974	-0.24077615
922	1.316143	0.017286766	-0.24137287
930	1.3160369	0.017383251	-0.24201868
938	1.315941	0.017504297	-0.24245842
948	1.3157907	0.01762237	-0.24257289
955	1.3155888	0.017653659	-0.24251918
964	1.3153608	0.017762037	-0.24240609
973	1.3151729	0.017874612	-0.2422953
982	1.315013	0.017950382	-0.24241133
990	1.3148685	0.01794161	-0.24278875
997	1.3147746	0.017865334	-0.24341032
1005	1.3147519	0.017736023	-0.24404809
1014	1.3147571	0.017762186	-0.24467896
1022	1.3147722	0.017827814	-0.2450544
1031	1.3147503	0.018140685	-0.24514356
1039	1.3145987	0.018485488	-0.24489589
1048	1.3143768	0.018784733	-0.24439934
1056	1.3141834	0.018970674	-0.24384823
1064	1.3140225	0.019035542	-0.24360532
1075	1.3139056	0.019014267	-0.24383095
