#calibration -0.21970108	-0.009775535	-0.0037257308
#t	x	y	z
8	0.77488697	1.4849622	0.33135498
9	0.77461183	1.484815	0.33190998
35	0.7756105	1.4846202	0.33123437
36	0.7772016	1.4843988	0.3299465
36	0.7783408	1.4841974	0.32910356
39	0.77876675	1.4839675	0.3289736
47	0.77849567	1.4836465	0.3295457
56	0.7790039	1.4832597	0.3293861
64	0.78010195	1.4829141	0.32864967
72	0.7807661	1.4827228	0.32831237
81	0.78126156	1.4825441	0.32810196
89	0.78203017	1.482282	0.32761663
98	0.78229517	1.4821352	0.32763726
106	0.78198344	1.4820356	0.3282516
114	0.78193086	1.4818771	0.32865396
123	0.7827993	1.4816759	0.32819003
131	0.78289676	1.4815367	0.32847312
139	0.78296673	1.4814231	0.32869908
148	0.7824694	1.481331	0.32943985
156	0.7824869	1.4812577	0.3296077
165	0.7833694	1.481219	0.32885578
173	0.78546774	1.4813484	0.32689673
181	0.78709155	1.4814124	0.3254406
190	0.7883242	1.4814658	0.3244168
199	0.78901726	1.481407	0.32393113
207	0.7898097	1.4813777	0.32330468
215	0.79007727	1.4814178	0.3231244
223	0.7914283	1.481494	0.3217679
232	0.7925997	1.4815581	0.32059175
241	0.79352427	1.4815896	0.31966266
249	0.7943916	1.4815675	0.31878993
257	0.79582363	1.481522	0.31734973
265	0.79663914	1.481379	0.31652817
276	0.7966529	1.4813237	0.316641
297	0.7978823	1.4812844	0.3155521
298	0.79837424	1.4812583	0.31516725
299	0.7988288	1.481253	0.3147098
307	0.79968745	1.4812697	0.31384665
315	0.7998397	1.4813017	0.31369433
324	0.8004926	1.481335	0.31303802
332	0.80136853	1.4813536	0.31215814
340	0.80180955	1.4814558	0.31167725
349	0.8025122	1.481534	0.31091428
358	0.8024807	1.481597	0.31094685
367	0.8013661	1.4816893	0.3120223
375	0.80025506	1.4818355	0.3130683
384	0.79979664	1.481908	0.31344426
392	0.80036634	1.4819307	0.31277785
400	0.8007453	1.4819355	0.31225643
409	0.8002544	1.4820046	0.31259197
422	0.79887676	1.4820342	0.313848
426	0.7985236	1.4820867	0.3140781
434	0.79821646	1.4822443	0.3142713
442	0.79860395	1.482309	0.3137397
452	0.7987288	1.4823306	0.31347013
459	0.798634	1.4825014	0.31346688
468	0.7990527	1.4826685	0.31304815
480	0.7989588	1.4827187	0.31303337
485	0.7994731	1.4826902	0.31235343
493	0.79895914	1.482773	0.3126792
501	0.79939544	1.4828855	0.31204382
512	0.7999324	1.4829826	0.31132132
518	0.80005354	1.4831017	0.31104758
526	0.80037975	1.4832461	0.3106183
535	0.800248	1.4833771	0.31075206
543	0.7999103	1.4834905	0.31101528
552	0.7997477	1.483515	0.3110528
560	0.79952896	1.4835232	0.31111047
570	0.79818857	1.4836341	0.31226087
578	0.7977571	1.4837095	0.31249133
585	0.79653156	1.483704	0.31352893
594	0.79527617	1.4837416	0.31458953
602	0.794706	1.483741	0.31494892
612	0.7946427	1.4837712	0.3147882
620	0.7949418	1.4837369	0.31428638
628	0.79508376	1.4837252	0.31391463
636	0.7946871	1.4837862	0.3141617
644	0.79515743	1.4838933	0.31361398
653	0.79552364	1.4839689	0.31324795
663	0.7954477	1.4840652	0.31320798
669	0.7947926	1.4841719	0.31361887
678	0.79534537	1.4841788	0.31274906
686	0.79653156	1.484256	0.31125608
694	0.7980179	1.4843444	0.3094583
705	0.79930484	1.4843733	0.3078816
713	0.80005443	1.4844418	0.30695593
719	0.8008741	1.4845213	0.30600953
728	0.80026096	1.4845675	0.30653083
737	0.80063784	1.4846451	0.30615222
745	0.80111927	1.4846909	0.30566972
755	0.8016553	1.4847941	0.30513212
763	0.8015176	1.4848782	0.3052707
772	0.80115896	1.4849226	0.30563277
778	0.8011696	1.4849838	0.3057817
787	0.8009349	1.4850228	0.30620158
795	0.8007539	1.4850242	0.30653274
805	0.79999083	1.4849852	0.30745962
813	0.79924166	1.4849157	0.30838785
822	0.79849	1.4848809	0.30931297
830	0.79788333	1.4848865	0.31010452
837	0.7963249	1.4848691	0.31184256
845	0.7959539	1.4847963	0.31238842
855	0.79643756	1.4846804	0.31215006
862	0.7972244	1.4844556	0.31165895
870	0.7975549	1.4842346	0.31159613
878	0.7982001	1.4840329	0.31119514
886	0.79757404	1.4838357	0.31209823
895	0.7961452	1.4836513	0.31379864
904	0.7947132	1.4834385	0.31540504
912	0.7934681	1.483287	0.31674868
922	0.7921167	1.4831507	0.3181752
930	0.79116887	1.4830112	0.31923455
938	0.7915924	1.4828367	0.31895736
946	0.79132867	1.4827214	0.3193943
954	0.7906999	1.4826591	0.32022923
964	0.79036874	1.482655	0.32071593
973	0.79066247	1.4825575	0.3204928
979	0.79136586	1.4824953	0.3197845
989	0.7923365	1.4823914	0.3187138
996	0.79305303	1.4822584	0.31789532
1010	0.7943643	1.4822361	0.31657648
1014	0.79477423	1.4821944	0.3161645
1023	0.79487926	1.4821385	0.31605795
1031	0.7942616	1.481971	0.31667697
1038	0.79373056	1.481775	0.31720787
1047	0.7930343	1.4816773	0.31790632
1062	0.79207814	1.4816297	0.3188669
1066	0.7914382	1.4816264	0.31950983
1072	0.79039866	1.4816318	0.32055494
1080	0.78966147	1.4816397	0.32129627
1088	0.78920865	1.4816384	0.32186392
1097	0.78956914	1.4816705	0.321669
1105	0.7898438	1.4816746	0.3215949
1113	0.78960645	1.4815836	0.3220171
1122	0.7892493	1.4814786	0.3224876
1130	0.7896949	1.4813803	0.32208976
1139	0.790113	1.4812844	0.321668
1147	0.78937304	1.4811357	0.32241008
